Mutual Information Function,0.674507345372273,0.6333122274794655,0.665785898381396,0.26014050630608215,0.27032788405693364,0.3473629291448229,0.4077700791973847,0.6937794087547073,0.6910729900291875,0.67941867117226,0.9995837504313588,0.8043092543953269,1.0,0.9647475162271909,0.5936048473632932,0.5939053575421253,0.4755792370885671,0.6855750750411665,0.4478971036634301,0.3863504070528124,0.2935481000917355,0.3516071344449561,0.36518023902808583,0.6580353940824154,0.11947804420264627,0.24472906228243302,0.450109368917958,0.7011422510125954,0.2532340954819554,0.5911564558110448
Univariate Selection using ANOVA Test,0.6680462892556152,0.7366707330029151,0.7827725250837412,0.19758541218118086,0.1952230696794048,0.10283843244796793,0.23831636714962892,0.5714116930605393,0.5734146146233349,0.5664492916183487,0.802699444597221,0.11302454315075318,0.40981401992627337,0.6969463711877629,0.9999999999730458,1.0,0.4056666668983584,0.7320095369370226,0.16098504037799044,0.6031718680628407,0.27390818721151894,0.5377250533089265,0.12096285366120826,0.5483958761926288,0.11898247235535525,0.20347792188281982,0.2967496740640642,0.6120835541767838,0.19758782822606838,0.1280836565101428
Co-relation Matrix,3.1700044379523495,0.896922909934561,0.8655738894140969,0.8267579447910179,0.3171375276471138,0.31524188250897356,0.22936741846787367,0.3477674582793649,0.5245240196116857,0.5243156309744789,0.5223657689522594,0.6960051637066949,0.24572752143991636,0.450300976071899,0.6384225189707671,0.793011359948823,0.793011359952817,0.4473235227838371,0.6589060907897608,0.29430999910455613,0.612075158245609,0.3174131465005168,0.6165482248236133,0.24435015820159797,0.6903596990346363,0.4407866317061621,0.3657649677254647,0.5430409182055091,1.0,0.31713944050664117,0.2632639418004584
Tree Based Classifier,0.46786664471432127,0.4317480244826299,0.46724663823437124,0.14685874978575048,0.15748109202725327,0.17801396966913052,0.38404069173349314,0.25469857035143156,0.22535401891105947,0.338123213061658,0.43938255151512123,0.15115586356161137,0.26324070473940925,0.28135327842015057,0.8886242375818133,1.0,0.23369915394587454,0.39589706335742936,0.19459965629420314,0.4882199923169504,0.45261551171641856,0.47556638258515077,0.17993530367740518,0.31246740357763053,0.19247063453400043,0.2024907624385101,0.25195379847489124,0.648092816565429,0.16089983854003775,0.31780835460535506
